0.01	0.04226248404816618
0.02	0.05897070355186251
0.03	0.07255577739983624
0.04	0.08467091946888433
0.05	0.09593189812230896
0.060000000000000005	0.10664712177770144
0.06999999999999999	0.11699521627347793
0.08	0.1270992083277226
0.09	0.13705390990899569
0.09999999999999999	0.14690642344508484
0.11	0.1566888676060969
0.12	0.16643375391606047
0.13	0.1724344869254337
0.14	0.17433109194333457
0.15000000000000002	0.1757473541945655
0.16	0.17672440753252677
0.17	0.17732443933359154
0.18000000000000002	0.17755095992312336
0.19	0.1774276546632702
0.2	0.17697607537146498
0.21000000000000002	0.17618116399835188
0.22	0.17510010444807342
0.23	0.17375659038677757
0.24000000000000002	0.17217320673196346
0.25	0.17037819143823982
0.26	0.16838260293214272
0.27	0.1662032558802489
0.28	0.16385607109506392
0.29000000000000004	0.16135993200888227
0.3	0.1268395609585578
0.31	0.12907985938692612
0.32	0.1313227497577787
0.33	0.16665609703505335
0.34	0.16929584470712533
0.35000000000000003	0.1719423915586864
0.36000000000000004	0.17459946931642292
0.37	0.17727797307571466
0.38	0.17997288336398
0.39	0.18268574301584492
0.4	0.18541814245604074
0.41000000000000003	0.18818176471197284
0.42000000000000004	0.190964732695651
0.43	0.19376426348974152
0.44	0.19657718620587164
0.45	0.19937968574624748
0.46	0.20219534900647373
0.47000000000000003	0.20502891585161717
0.48000000000000004	0.20788554744423796
0.49	0.21080261127285052
0.5	0.21374283204553862
0.51	0.22350952406511845
0.52	0.2336035324541177
0.53	0.2439433943684961
0.54	0.2545993321891511
0.55	0.26558444157656447
0.56	0.2769130418135315
0.5700000000000001	0.28860077466932055
0.5800000000000001	0.30066471185279176
0.59	0.3131234720767489
0.6	0.3259973488810591
0.61	0.33936970696490565
0.62	0.35320269038374674
0.63	0.3675156939533921
0.64	0.3820640469548151
0.65	0.3971047212579667
0.66	0.41265847319232857
0.67	0.4287472836218983
0.68	0.4453944366382141
0.6900000000000001	0.4626721820724299
0.7000000000000001	0.48055840217251805
0.7100000000000001	0.4813775205236058
0.72	0.4820990176914395
0.73	0.4827218884910109
0.74	0.4832451175572389
0.75	0.48366768480479383
0.76	0.4839885708985562
0.77	0.4841368641336053
0.78	0.4841878684606975
0.79	0.48414736914298007
0.8	0.48402119744976757
0.81	0.4838152191357108
0.8200000000000001	0.4835353237347566
0.8300000000000001	0.4831874146768369
0.8400000000000001	0.4827774002305864
0.85	0.4823350742681689
0.86	0.48183983064015856
0.87	0.4812953425368187
0.88	0.48070533434551505
0.89	0.48007358032718883
0.9	0.47940390358588325
0.91	0.4847907664243074
0.92	0.49020822444684875
0.93	0.49598618363962366
0.9400000000000001	0.5018098125480869
0.9500000000000001	0.5076776814645202
0.9600000000000001	0.5135882040113844
0.97	0.5195396322991797
0.98	0.5255300520416227
0.99	0.5315573776464875
1.	0.537619347301646
1.01	0.5436823166591477
1.02	0.5497745609123192
1.03	0.5558956713828336
1.04	0.5620452094653283
1.05	0.5682227073154881
1.06	0.5744276686130143
1.07	0.580659569403094
1.08	0.5869178590201877
1.09	0.5932019610980112
1.1	0.5995112746688078
1.11	0.605891692836351
1.12	0.6127211449556171
1.1300000000000001	0.6195815964160508
1.1400000000000001	0.6264690132765793
1.1500000000000001	0.6333791356086362
1.1600000000000001	0.644813608686229
1.17	0.6564103462269469
1.18	0.6681668054966379
1.19	0.6800800703828802
1.2	0.6921468339496962
1.21	0.7043546542935721
1.22	0.7167082491038208
1.23	0.7292036132655302
1.24	0.7418363336503534
1.25	0.7546015742255656
1.26	0.7674940613716712
1.27	0.7805080694832518
1.28	0.7936374069306319
1.29	0.8068754024659347
1.3	0.8202148921613625
1.31	0.8337637971242551
1.32	0.847394650378998
1.33	0.8610911971470123
1.34	0.8748362234293243
1.35	0.8886115570378099
1.36	0.9023980749858372
1.37	0.9161757177724361
1.3800000000000001	0.9299235110792485
1.3900000000000001	0.9436195953733806
1.4000000000000001	0.9572412638757712
1.4100000000000001	0.9698852603074248
1.42	0.9824404018717212
1.43	0.9949389839085061
1.44	1.0074149202606668
1.45	1.019903669573896
1.46	1.0324421889327275
1.47	1.045068917613638
1.48	1.0578237936784805
1.49	1.0707483061522391
1.5	1.0838855856394694
1.51	1.0986678244882293
1.52	1.1137037049200518
1.53	1.1289549385532192
1.54	1.1443810380961028
1.55	1.1599391827034355
1.56	1.176494387537008
1.57	1.1931280204897803
1.58	1.209790321333468
1.59	1.226427998092991
1.6	1.2429841895869798
1.61	1.2581986866237946
1.62	1.2732430767753842
1.6300000000000001	1.2881294450409944
1.6400000000000001	1.3028712522663541
1.6500000000000001	1.3174833143954974
1.6600000000000001	1.3276787813562607
1.6700000000000002	1.3376872391682864
1.68	1.3475286979667724
1.69	1.3572241570940484
1.7	1.3667955737010224
1.71	1.3767642588366098
1.72	1.3866336031210778
1.73	1.3963967417141472
1.74	1.4060467090179107
1.75	1.4155764438525145
1.76	1.424978794984031
1.77	1.4342465270084865
1.78	1.443372326594829
1.79	1.45234880908668
1.8	1.4611685254655216
1.81	1.4695713514818438
1.82	1.477814548391021
1.83	1.4859064046013324
1.84	1.4938555371769204
1.85	1.5016708809854848
1.86	1.5093616783194161
1.87	1.516937469049639
1.8800000000000001	1.5244080813671905
1.8900000000000001	1.5317836231678212
1.9000000000000001	1.5390744741300817
1.9100000000000001	1.546612225274048
1.9200000000000002	1.5540708365244194
1.93	1.5614414292077905
1.94	1.568714954415731
1.95	1.5758821983567408
1.96	1.5829337884348316
1.97	1.589860200075993
1.98	1.5966517643186025
1.99	1.6032986761878085
2.	1.6097910038667198
2.01	1.6154226950405541
2.02	1.6208957389150478
2.03	1.6262205109290262
2.04	1.6314076067227155
2.05	1.6364678303116396
2.0599999999999996	1.641412183049919
2.07	1.6462518534222426
2.0799999999999996	1.6509982077032226
2.09	1.6556627815164082
2.0999999999999996	1.6602572723268954
2.11	1.6650448308014139
2.1199999999999997	1.6697724515473982
2.13	1.6744367914067166
2.1399999999999997	1.6790344687262646
2.15	1.6835620646116296
2.1599999999999997	1.6880161242737217
2.17	1.6923931584658716
2.1799999999999997	1.6966896450160363
2.19	1.7009020304535918
2.1999999999999997	1.705026731733588
2.21	1.7090759252716083
4.1 2.4743735039574171
